goal	rule	score
parent(X, Y)	parent(arthur_weasley, charlie_weasley)	1
muggle(Z)	muggle(vernon_dursley)	1
parent(P, Z)	parent(arthur_weasley, percy_weasley)	1
member_of(Y, order_of_the_phoenix)	member_of(sirius_black, order_of_the_phoenix)	1
enemy(X, Y)	enemy(voldemort, wizarding_world)	1
member_of(fred_weasley, dumbledores_army)	member_of(fred_weasley, dumbledores_army)	1
member_of(P, dumbledores_army)	member_of(ron_weasley, dumbledores_army)	1
muggleborn(_EX0)	muggleborn(lily_potter)	1
enemy(P, harry_potter)	enemy(dolores_umbridge, harry_potter)	1
hates(Z, P)	hates(X, Y) :- deatheater(X), muggleborn(Y)	1
betrays(Y, P)	betrays(xenophilius_lovegood, ron_weasley)	1
member_of(X, order_of_the_phoenix)	member_of(alastor_moody, order_of_the_phoenix)	1
ancestor(_EX0, james_sirius_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(Z, Y)	parent(arthur_weasley, george_weasley)	1
ancestor(X, P)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
enemy(X, Y)	enemy(bellatrix_lestrange, neville_longbottom)	1
member_of(_EX0, order_of_the_phoenix)	member_of(albus_dumbledore, order_of_the_phoenix)	1
parent(harry_potter, Z)	parent(harry_potter, albus_severus_potter)	1
enemy(P, _EX3)	enemy(bellatrix_lestrange, sirius_black)	1
member_of(Y, dumbledores_army)	member_of(hermione_granger, dumbledores_army)	1
parent(P, X)	parent(molly_weasley, percy_weasley)	1
enemy(_EX2, _EX0)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	1
enemy(P, X)	enemy(voldemort, rubeus_hagrid)	1
magical(P)	magical(unicorn)	1
parent(P, _EX3)	parent(ron_weasley, hugo_weasley)	1
ancestor(Y, _EX3)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(P, Y)	parent(ginny_weasley, lily_luna_potter)	1
enemy(P, _EX3)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	1
muggle(dudley_dursley)	muggle(dudley_dursley)	1
parent(ginny_weasley, Y)	parent(ginny_weasley, james_sirius_potter)	1
parent(Y, P)	parent(harry_potter, albus_severus_potter)	1
parent(P, _EX1)	parent(ron_weasley, rose_weasley)	1
magical(_EX0)	magical(norbert)	1
parent(_EX5, hugo_weasley)	parent(ron_weasley, hugo_weasley)	1
hates(X, Z)	hates(X, Y) :- deatheater(X), squib(Y)	1
enemy(Z, _EX1)	enemy(voldemort, harry_potter)	1
muggle(P)	muggle(petunia_dursley)	1
member_of(Y, dumbledores_army)	member_of(luna_lovegood, dumbledores_army)	1
member_of(_EX2, order_of_the_phoenix)	member_of(harry_potter, order_of_the_phoenix)	1
parent(P, _EX3)	parent(molly_weasley, george_weasley)	1
descendant(Y, Z)	descendant(X, Y) :- ancestor(Y, X)	1
enemy(_EX2, _EX0)	enemy(quirinus_quirrell, ron_weasley)	1
parent(Z, Y)	parent(vernon_dursley, dudley_dursley)	1
enemy(P, _EX3)	enemy(quirinus_quirrell, ron_weasley)	1
parent(_EX1, ginny_weasley)	parent(molly_weasley, ginny_weasley)	1
member_of(_EX2, death_eaters)	member_of(peter_pettigrew, death_eaters)	1
parent(harry_potter, _EX3)	parent(harry_potter, albus_severus_potter)	1
parent(X, P)	parent(ron_weasley, hugo_weasley)	1
parent(_EX0, james_sirius_potter)	parent(ginny_weasley, james_sirius_potter)	1
parent(P, Y)	parent(molly_weasley, charlie_weasley)	1
parent(_EX2, P)	parent(harry_potter, lily_luna_potter)	1
female(P)	female(rowena_ravenclaw)	1
house(P, X)	house(gryffindor, colin_creevey)	1
parent(P, _EX3)	parent(xenophilius_lovegood, luna_lovegood)	1
house(P, X)	house(slytherin, narcissa_malfoy)	1
parent(P, _EX1)	parent(lily_potter, harry_potter)	1
member_of(X, dumbledores_army)	member_of(seamus_finnigan, dumbledores_army)	1
magical(aragog)	magical(aragog)	1
member_of(Z, death_eaters)	member_of(lucius_malfoy, death_eaters)	1
male(P)	male(percy_weasley)	1
enemy(X, Y)	enemy(gilderoy_lockhart, ron_weasley)	1
member_of(voldemort, death_eaters)	member_of(voldemort, death_eaters)	1
member_of(P, death_eaters)	member_of(bellatrix_lestrange, death_eaters)	1
ancestor(P, lily_luna_potter)	ancestor(X, Y) :- parent(X, Y)	1
ancestor(_EX4, lily_luna_potter)	ancestor(X, Y) :- parent(X, Y)	1
parent(Y, P)	parent(hermione_granger, rose_weasley)	1
member_of(P, death_eaters)	member_of(narcissa_malfoy, death_eaters)	1
parent(X, P)	parent(molly_weasley, george_weasley)	1
parent(P, ginny_weasley)	parent(arthur_weasley, ginny_weasley)	1
parent(Y, _EX3)	parent(ron_weasley, hugo_weasley)	1
parent(X, Y)	parent(harry_potter, albus_severus_potter)	1
parent(X, Y)	parent(frank_longbottom, neville_longbottom)	1
ancestor(_EX5, hugo_weasley)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
house(X, P)	house(hufflepuff, nymphadora_tonks)	1
parent(ron_weasley, _EX3)	parent(ron_weasley, rose_weasley)	1
betrays(X, P)	betrays(cho_chang, luna_lovegood)	1
house(X, P)	house(slytherin, regulus_black)	1
parent(P, _EX1)	parent(arthur_weasley, bill_weasley)	1
betrays(Y, P)	betrays(cho_chang, hermione_granger)	1
parent(X, P)	parent(xenophilius_lovegood, luna_lovegood)	1
professor(P)	professor(sybill_trelawney)	1
parent(_EX5, ron_weasley)	parent(arthur_weasley, ron_weasley)	1
member_of(P, death_eaters)	member_of(peter_pettigrew, death_eaters)	1
parent(Z, Y)	parent(ron_weasley, hugo_weasley)	1
hates(lucius_malfoy, X)	hates(X, Y) :- deatheater(X), muggleborn(Y)	1
hates(_EX4, _EX0)	hates(X, Y) :- deatheater(X), muggleborn(Y)	1
ancestor(P, Z)	ancestor(X, Y) :- parent(X, Y)	1
ancestor(ron_weasley, hugo_weasley)	ancestor(X, Y) :- parent(X, Y)	1
enemy(X, P)	enemy(voldemort, ron_weasley)	1
parent(P, harry_potter)	parent(james_potter, harry_potter)	1
creature(unicorn)	creature(unicorn)	1
house(X, P)	house(hufflepuff, cedric_diggory)	1
house(X, P)	house(gryffindor, fred_weasley)	1
member_of(_EX3, dumbledores_army)	member_of(colin_creevey, dumbledores_army)	1
parent(harry_potter, Y)	parent(harry_potter, albus_severus_potter)	1
enemy(_EX2, _EX0)	enemy(voldemort, harry_potter)	1
parent(Y, _EX3)	parent(xenophilius_lovegood, luna_lovegood)	1
enemy(voldemort, Y)	enemy(voldemort, ron_weasley)	1
parent(X, Y)	parent(alice_longbottom, neville_longbottom)	1
magical_creature(aragog)	magical_creature(X) :- creature(X), magical(X)	1
descendant(X, P)	descendant(X, Y) :- ancestor(Y, X)	1
parent(X, Y)	parent(hermione_granger, rose_weasley)	1
member_of(_EX1, dumbledores_army)	member_of(parvati_patil, dumbledores_army)	1
enemy(P, _EX3)	enemy(voldemort, rubeus_hagrid)	1
betrays(Y, P)	betrays(cho_chang, fred_weasley)	1
parent(P, Z)	parent(frank_longbottom, neville_longbottom)	1
betrays(X, P)	betrays(percy_weasley, bill_weasley)	1
parent(_EX2, P)	parent(lily_potter, harry_potter)	1
enemy(_EX2, _EX0)	enemy(voldemort, ron_weasley)	1
parent(Z, P)	parent(hermione_granger, hugo_weasley)	1
parent(P, X)	parent(arthur_weasley, percy_weasley)	1
parent(Y, _EX3)	parent(petunia_dursley, dudley_dursley)	1
female(P)	female(lily_luna_potter)	1
enemy(X, P)	enemy(draco_malfoy, harry_potter)	1
descendant(Y, harry_potter)	descendant(X, Y) :- ancestor(Y, X)	1
parent(P, Y)	parent(narcissa_malfoy, draco_malfoy)	1
parent(_EX1, P)	parent(alice_longbottom, neville_longbottom)	1
member_of(_EX1, death_eaters)	member_of(bellatrix_lestrange, death_eaters)	1
house(gryffindor, P)	house(gryffindor, minerva_mccgonall)	1
member_of(P, dumbledores_army)	member_of(colin_creevey, dumbledores_army)	1
parent(_EX1, P)	parent(lily_potter, harry_potter)	1
female(P)	female(alice_longbottom)	1
member_of(_EX1, death_eaters)	member_of(narcissa_malfoy, death_eaters)	1
enemy(X, Y)	enemy(dolores_umbridge, george_weasley)	1
parent(harry_potter, X)	parent(harry_potter, lily_luna_potter)	1
descendant(james_sirius_potter, _EX0)	descendant(X, Y) :- ancestor(Y, X)	1
parent(X, Y)	parent(arthur_weasley, fred_weasley)	1
parent(P, hugo_weasley)	parent(ron_weasley, hugo_weasley)	1
enemy(X, Y)	enemy(marge_dursley, harry_potter)	1
house(P, X)	house(gryffindor, remus_lupin)	1
parent(Z, Y)	parent(hermione_granger, hugo_weasley)	1
house(X, P)	house(gryffindor, parvati_patil)	1
parent(P, _EX3)	parent(lucius_malfoy, draco_malfoy)	1
parent(harry_potter, Z)	parent(harry_potter, james_sirius_potter)	1
parent(P, Z)	parent(alice_longbottom, neville_longbottom)	1
member_of(X, death_eaters)	member_of(draco_malfoy, death_eaters)	1
parent(Z, P)	parent(molly_weasley, percy_weasley)	1
parent(petunia_dursley, Z)	parent(petunia_dursley, dudley_dursley)	1
parent(_EX1, P)	parent(arthur_weasley, fred_weasley)	1
parent(Z, P)	parent(molly_weasley, bill_weasley)	1
ancestor(P, harry_potter)	ancestor(X, Y) :- parent(X, Y)	1
parent(X, Y)	parent(ginny_weasley, lily_luna_potter)	1
house(gryffindor, Z)	house(gryffindor, george_weasley)	1
parent(Z, harry_potter)	parent(lily_potter, harry_potter)	1
parent(X, P)	parent(ginny_weasley, albus_severus_potter)	1
female(P)	female(ginny_weasley)	1
muggleborn(P)	muggleborn(hermione_granger)	1
male(P)	male(bill_weasley)	1
descendant(lily_luna_potter, _EX4)	descendant(X, Y) :- ancestor(Y, X)	1
magical(_EX0)	magical(thestral)	1
enemy(P, harry_potter)	enemy(draco_malfoy, harry_potter)	1
hates(bellatrix_lestrange, _EX5)	hates(X, Y) :- deatheater(X), muggleborn(Y)	1
parent(P, Z)	parent(james_potter, harry_potter)	1
house(X, P)	house(gryffindor, seamus_finnigan)	1
parent(ginny_weasley, _EX1)	parent(ginny_weasley, james_sirius_potter)	1
parent(X, P)	parent(lucius_malfoy, draco_malfoy)	1
parent(Y, P)	parent(arthur_weasley, fred_weasley)	1
parent(P, Z)	parent(arthur_weasley, bill_weasley)	1
parent(ron_weasley, _EX1)	parent(ron_weasley, rose_weasley)	1
parent(Z, Y)	parent(molly_weasley, bill_weasley)	1
professor(P)	professor(albus_dumbledore)	1
destroyed(X, P)	destroyed(voldemort, harry_potter)	1
parent(X, P)	parent(harry_potter, lily_luna_potter)	1
muggleborn(_EX0)	muggleborn(myrtle_warren)	1
parent(arthur_weasley, P)	parent(arthur_weasley, bill_weasley)	1
enemy(P, X)	enemy(peter_pettigrew, sirius_black)	1
parent(P, albus_severus_potter)	parent(harry_potter, albus_severus_potter)	1
parent(Y, _EX3)	parent(ginny_weasley, albus_severus_potter)	1
member_of(P, order_of_the_phoenix)	member_of(nymphadora_tonks, order_of_the_phoenix)	1
parent(X, Y)	parent(molly_weasley, charlie_weasley)	1
hates(voldemort, _EX3)	hates(X, Y) :- deatheater(X), muggle(Y)	1
betrays(X, P)	betrays(cho_chang, ron_weasley)	1
enemy(_EX2, _EX0)	enemy(voldemort, wizarding_world)	1
enemy(Y, ginny_weasley)	enemy(voldemort, ginny_weasley)	1
member_of(_EX2, death_eaters)	member_of(bellatrix_lestrange, death_eaters)	1
member_of(Z, death_eaters)	member_of(narcissa_malfoy, death_eaters)	1
parent(P, Z)	parent(lucius_malfoy, draco_malfoy)	1
descendant(albus_severus_potter, X)	descendant(X, Y) :- ancestor(Y, X)	1
muggleborn(X)	muggleborn(colin_creevey)	1
enemy(P, _EX3)	enemy(voldemort, hermione_granger)	1
magical(P)	magical(thestral)	1
house(gryffindor, P)	house(gryffindor, remus_lupin)	1
member_of(nymphadora_tonks, order_of_the_phoenix)	member_of(nymphadora_tonks, order_of_the_phoenix)	1
house(P, X)	house(hufflepuff, nymphadora_tonks)	1
ancestor(arthur_weasley, P)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(P, Z)	parent(ginny_weasley, lily_luna_potter)	1
parent(harry_potter, X)	parent(harry_potter, albus_severus_potter)	1
betrays(X, P)	betrays(percy_weasley, hermione_granger)	1
member_of(_EX3, death_eaters)	member_of(lucius_malfoy, death_eaters)	1
house(P, X)	house(slytherin, regulus_black)	1
parent(P, _EX3)	parent(molly_weasley, ron_weasley)	1
parent(ginny_weasley, X)	parent(ginny_weasley, albus_severus_potter)	1
parent(Y, P)	parent(narcissa_malfoy, draco_malfoy)	1
creature(P)	creature(crookshanks)	1
magical(_EX0)	magical(scabbers)	1
enemy(X, Y)	enemy(voldemort, albus_dumbledore)	1
male(P)	male(seamus_finnigan)	1
enemy(severus_snape, _EX3)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
enemy(Z, _EX1)	enemy(voldemort, ron_weasley)	1
member_of(P, death_eaters)	member_of(severus_snape, death_eaters)	1
member_of(_EX0, order_of_the_phoenix)	member_of(harry_potter, order_of_the_phoenix)	1
professor(P)	professor(alastor_moody)	1
house(X, P)	house(slytherin, tom_riddle)	1
horcrux(resurrection_stone)	horcrux(resurrection_stone)	1
creature(crookshanks)	creature(crookshanks)	1
parent(X, albus_severus_potter)	parent(harry_potter, albus_severus_potter)	1
parent(P, Z)	parent(molly_weasley, charlie_weasley)	1
parent(P, X)	parent(frank_longbottom, neville_longbottom)	1
house(gryffindor, P)	house(gryffindor, harry_potter)	1
house(X, P)	house(gryffindor, ron_weasley)	1
member_of(_EX4, death_eaters)	member_of(severus_snape, death_eaters)	1
squib(_EX3)	squib(argus_filch)	1
muggleborn(myrtle_warren)	muggleborn(myrtle_warren)	1
member_of(Y, order_of_the_phoenix)	member_of(harry_potter, order_of_the_phoenix)	1
enemy(_EX2, _EX0)	enemy(gilderoy_lockhart, ron_weasley)	1
parent(P, Z)	parent(harry_potter, james_sirius_potter)	1
parent(_EX4, lily_luna_potter)	parent(ginny_weasley, lily_luna_potter)	1
parent(_EX2, P)	parent(hermione_granger, hugo_weasley)	1
squib(_EX5)	squib(arabella_figg)	1
member_of(P, dumbledores_army)	member_of(padma_patil, dumbledores_army)	1
enemy(Z, _EX1)	enemy(draco_malfoy, harry_potter)	1
house(X, P)	house(gryffindor, petter_pettigrew)	1
member_of(padma_patil, dumbledores_army)	member_of(padma_patil, dumbledores_army)	1
parent(Y, P)	parent(molly_weasley, ginny_weasley)	1
parent(P, Z)	parent(molly_weasley, ron_weasley)	1
parent(X, P)	parent(harry_potter, albus_severus_potter)	1
parent(X, P)	parent(frank_longbottom, neville_longbottom)	1
parent(P, albus_severus_potter)	parent(ginny_weasley, albus_severus_potter)	1
parent(X, Y)	parent(narcissa_malfoy, draco_malfoy)	1
member_of(P, order_of_the_phoenix)	member_of(minerva_mccgonagall, order_of_the_phoenix)	1
enemy(X, Y)	enemy(voldemort, ginny_weasley)	1
member_of(_EX0, order_of_the_phoenix)	member_of(remus_lupin, order_of_the_phoenix)	1
enemy(voldemort, Y)	enemy(voldemort, ginny_weasley)	1
parent(P, james_sirius_potter)	parent(harry_potter, james_sirius_potter)	1
deatheater(P)	deatheater(X) :- member_of(X, death_eaters)	1
muggle(_EX0)	muggle(vernon_dursley)	1
enemy(X, Y)	enemy(bellatrix_lestrange, sirius_black)	1
parent(P, Y)	parent(molly_weasley, fred_weasley)	1
enemy(P, X)	enemy(quirinus_quirrell, ron_weasley)	1
hogwarts_founder(P)	hogwarts_founder(helga_hufflepuff)	1
magical(P)	magical(aragog)	1
deatheater(lucius_malfoy)	deatheater(X) :- member_of(X, death_eaters)	1
parent(Z, Y)	parent(arthur_weasley, fred_weasley)	1
muggle(marge_dursley)	muggle(marge_dursley)	1
member_of(_EX0, dumbledores_army)	member_of(padma_patil, dumbledores_army)	1
house(P, X)	house(slytherin, draco_malfoy)	1
destroyed(X, P)	destroyed(neville_longbottom, nagini)	1
member_of(_EX2, dumbledores_army)	member_of(cho_chang, dumbledores_army)	1
house(gryffindor, P)	house(gryffindor, james_potter)	1
parent(_EX2, P)	parent(molly_weasley, bill_weasley)	1
betrays(Y, P)	betrays(xenophilius_lovegood, harry_potter)	1
enemy(Z, _EX1)	enemy(gilderoy_lockhart, severus_snape)	1
parent(P, X)	parent(james_potter, harry_potter)	1
member_of(X, death_eaters)	member_of(peter_pettigrew, death_eaters)	1
parent(P, X)	parent(arthur_weasley, bill_weasley)	1
member_of(severus_snape, order_of_the_phoenix)	member_of(severus_snape, order_of_the_phoenix)	1
member_of(_EX1, order_of_the_phoenix)	member_of(sirius_black, order_of_the_phoenix)	1
house(gryffindor, P)	house(gryffindor, sirius_black)	1
enemy(Z, _EX1)	enemy(quirinus_quirrell, hermione_granger)	1
parent(X, P)	parent(hermione_granger, rose_weasley)	1
member_of(_EX3, dumbledores_army)	member_of(harry_potter, dumbledores_army)	1
parent(P, _EX1)	parent(ron_weasley, hugo_weasley)	1
enemy(X, peter_pettigrew)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
muggle(Y)	muggle(marge_dursley)	1
ancestor(Z, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(P, Z)	parent(narcissa_malfoy, draco_malfoy)	1
betrays(X, P)	betrays(cho_chang, george_weasley)	1
house(gryffindor, P)	house(gryffindor, lily_potter)	1
parent(X, Y)	parent(vernon_dursley, dudley_dursley)	1
muggle(_EX0)	muggle(petunia_dursley)	1
ancestor(P, _EX3)	ancestor(X, Y) :- parent(X, Y)	1
muggleborn(X)	muggleborn(myrtle_warren)	1
female(P)	female(nagini)	1
enemy(_EX2, _EX0)	enemy(dolores_umbridge, hermione_granger)	1
parent(X, P)	parent(james_potter, harry_potter)	1
enemy(P, _EX3)	enemy(dolores_umbridge, hermione_granger)	1
enemy(P, _EX3)	enemy(cormac_mclaggen, ron_weasley)	1
parent(P, Z)	parent(arthur_weasley, george_weasley)	1
ancestor(X, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
member_of(Z, order_of_the_phoenix)	member_of(sirius_black, order_of_the_phoenix)	1
parent(ginny_weasley, Z)	parent(ginny_weasley, james_sirius_potter)	1
creature(P)	creature(nagini)	1
parent(_EX1, P)	parent(vernon_dursley, dudley_dursley)	1
evil(P)	evil(X) :- deatheater(X)	1
enemy(P, X)	enemy(voldemort, harry_potter)	1
enemy(Z, _EX1)	enemy(voldemort, albus_dumbledore)	1
member_of(_EX4, dumbledores_army)	member_of(ginny_weasley, dumbledores_army)	1
male(P)	male(dudley_dursley)	1
destroyed_horcrux(hermione_granger, hufflepuff_cup)	destroyed_horcrux(X, Y) :- horcrux(Y), destroyed(X, Y)	1
in_gryffindor(Z)	in_gryffindor(X) :- house(gryffindor, X)	1
member_of(Z, order_of_the_phoenix)	member_of(minerva_mccgonagall, order_of_the_phoenix)	1
muggleborn(Z)	muggleborn(lily_potter)	1
muggle(Z)	muggle(dudley_dursley)	1
parent(harry_potter, Y)	parent(harry_potter, lily_luna_potter)	1
member_of(P, order_of_the_phoenix)	member_of(severus_snape, order_of_the_phoenix)	1
member_of(Y, dumbledores_army)	member_of(fred_weasley, dumbledores_army)	1
ancestor(lily_potter, Z)	ancestor(X, Y) :- parent(X, Y)	1
parent(P, Z)	parent(vernon_dursley, dudley_dursley)	1
muggleborn(Z)	muggleborn(myrtle_warren)	1
betrays(Y, P)	betrays(percy_weasley, harry_potter)	1
parent(P, Y)	parent(molly_weasley, ron_weasley)	1
professor(P)	professor(rubeus_hagrid)	1
enemy(_EX2, _EX0)	enemy(gilderoy_lockhart, severus_snape)	1
parent(Y, ginny_weasley)	parent(arthur_weasley, ginny_weasley)	1
parent(Y, P)	parent(harry_potter, lily_luna_potter)	1
parent(P, _EX3)	parent(harry_potter, james_sirius_potter)	1
parent(P, X)	parent(harry_potter, james_sirius_potter)	1
member_of(_EX2, dumbledores_army)	member_of(george_weasley, dumbledores_army)	1
parent(P, _EX3)	parent(ginny_weasley, james_sirius_potter)	1
enemy(_EX2, _EX0)	enemy(quirinus_quirrell, hermione_granger)	1
enemy(P, _EX3)	enemy(quirinus_quirrell, hermione_granger)	1
creature(aragog)	creature(aragog)	1
enemy(X, Y)	enemy(voldemort, rubeus_hagrid)	1
house(X, P)	house(ravenclaw, cho_chang)	1
member_of(P, death_eaters)	member_of(lucius_malfoy, death_eaters)	1
parent(P, X)	parent(molly_weasley, ron_weasley)	1
parent(X, P)	parent(molly_weasley, charlie_weasley)	1
ancestor(harry_potter, albus_severus_potter)	ancestor(X, Y) :- parent(X, Y)	1
member_of(_EX2, order_of_the_phoenix)	member_of(sirius_black, order_of_the_phoenix)	1
female(P)	female(bellatrix_lestrange)	1
enemy(X, Y)	enemy(draco_malfoy, hermione_granger)	1
member_of(_EX3, dumbledores_army)	member_of(ron_weasley, dumbledores_army)	1
ancestor(P, Y)	ancestor(X, Y) :- parent(X, Y)	1
descendant(draco_malfoy, _EX2)	descendant(X, Y) :- ancestor(Y, X)	1
parent(X, Y)	parent(xenophilius_lovegood, luna_lovegood)	1
creature(P)	creature(norbert)	1
house(X, P)	house(slytherin, vincent_crabbe)	1
parent(ginny_weasley, Y)	parent(ginny_weasley, lily_luna_potter)	1
house(P, X)	house(hufflepuff, cedric_diggory)	1
parent(Z, P)	parent(alice_longbottom, neville_longbottom)	1
member_of(Y, death_eaters)	member_of(voldemort, death_eaters)	1
ancestor(_EX1, P)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(P, Z)	parent(ron_weasley, hugo_weasley)	1
parent(P, _EX1)	parent(james_potter, harry_potter)	1
member_of(_EX2, order_of_the_phoenix)	member_of(minerva_mccgonagall, order_of_the_phoenix)	1
