goal	rule	score
enemy(P, X)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
male(_EX2)	male(cedric_diggory)	1
female(_EX0)	female(lily_luna_potter)	1
pure_blood(P)	pure_blood(draco_malfoy)	1
male(P)	male(argus_filch)	1
ancestor(_EX3, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
enemy(P, Z)	enemy(dolores_umbridge, harry_potter)	1
house(gryffindor, _EX1)	house(gryffindor, sirius_black)	1
parent(_EX3, Y)	parent(arthur_weasley, percy_weasley)	1
parent(P, Y)	parent(molly_weasley, ginny_weasley)	1
parent(Z, P)	parent(xenophilius_lovegood, luna_lovegood)	1
parent(_EX3, Y)	parent(molly_weasley, ginny_weasley)	1
parent(Z, _EX3)	parent(molly_weasley, bill_weasley)	1
house(gryffindor, P)	house(gryffindor, fred_weasley)	1
female(_EX0)	female(narcissa_malfoy)	1
muggleborn(P)	muggleborn(hermione_granger)	1
member_of(_EX4, death_eaters)	member_of(peter_pettigrew, death_eaters)	1
parent(arthur_weasley, P)	parent(arthur_weasley, bill_weasley)	1
enemy(P, _EX2)	enemy(bellatrix_lestrange, neville_longbottom)	1
house(slytherin, _EX5)	house(slytherin, horace_slughorn)	1
ancestor(P, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(P, _EX4)	parent(xenophilius_lovegood, luna_lovegood)	1
parent(harry_potter, _EX3)	parent(harry_potter, lily_luna_potter)	1
parent(P, Y)	parent(ron_weasley, hugo_weasley)	1
in_slytherin(_EX2)	in_slytherin(X) :- house(slytherin, X)	1
parent(_EX2, P)	parent(arthur_weasley, percy_weasley)	1
parent(_EX2, Z)	parent(arthur_weasley, bill_weasley)	1
parent(P, _EX4)	parent(arthur_weasley, percy_weasley)	1
house(gryffindor, _EX2)	house(gryffindor, ginny_weasley)	1
parent(P, _EX3)	parent(molly_weasley, charlie_weasley)	1
parent(P, X)	parent(molly_weasley, bill_weasley)	1
parent(P, _EX5)	parent(hermione_granger, hugo_weasley)	1
enemy(P, Z)	enemy(bellatrix_lestrange, neville_longbottom)	1
parent(P, X)	parent(lucius_malfoy, draco_malfoy)	1
owns(P, fluffy)	owns(rubeus_hagrid, fluffy)	1
parent(X, P)	parent(ginny_weasley, albus_severus_potter)	1
member_of(X, dumbledores_army)	member_of(parvati_patil, dumbledores_army)	1
parent(harry_potter, _EX3)	parent(harry_potter, albus_severus_potter)	1
witch(_EX0)	witch(X) :- female(X), muggleborn(X)	1
male(_EX2)	male(quirinus_quirrell)	1
muggle(_EX2)	muggle(marge_dursley)	1
parent(P, X)	parent(arthur_weasley, ron_weasley)	1
parent(P, _EX3)	parent(arthur_weasley, percy_weasley)	1
teaches(P, X)	teaches(pomona_sprout, herbology)	1
parent(P, _EX3)	parent(molly_weasley, ginny_weasley)	1
muggle(_EX2)	muggle(dudley_dursley)	1
member_of(Y, dumbledores_army)	member_of(neville_longbottom, dumbledores_army)	1
wizard(_EX2)	wizard(X) :- male(X), pure_blood(X)	1
male(_EX2)	male(james_sirius_potter)	1
half_blood(tom_riddle)	half_blood(tom_riddle)	1
muggle(_EX0)	muggle(marge_dursley)	1
member_of(_EX4, death_eaters)	member_of(bellatrix_lestrange, death_eaters)	1
member_of(P, dumbledores_army)	member_of(luna_lovegood, dumbledores_army)	1
parent(P, _EX5)	parent(vernon_dursley, dudley_dursley)	1
hates(Y, _EX0)	hates(X, Y) :- deatheater(X), muggleborn(Y)	1
parent(_EX3, Y)	parent(arthur_weasley, bill_weasley)	1
parent(_EX3, Y)	parent(harry_potter, albus_severus_potter)	1
parent(P, Y)	parent(molly_weasley, percy_weasley)	1
house(gryffindor, P)	house(gryffindor, bill_weasley)	1
teaches(X, P)	teaches(horace_slughorn, potions)	1
parent(P, Z)	parent(molly_weasley, george_weasley)	1
parent(X, P)	parent(vernon_dursley, dudley_dursley)	1
enemy(X, P)	enemy(voldemort, wizarding_world)	1
parent(Z, P)	parent(arthur_weasley, george_weasley)	1
magical(aragog)	magical(aragog)	1
member_of(Z, death_eaters)	member_of(lucius_malfoy, death_eaters)	1
creature(Z)	creature(scabbers)	1
subject(P)	subject(astronomy)	1
deatheater(_EX4)	deatheater(X) :- member_of(X, death_eaters)	1
female(_EX0)	female(ginny_weasley)	1
enemy(severus_snape, _EX4)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
parent(Z, _EX3)	parent(arthur_weasley, george_weasley)	1
parent(P, Z)	parent(arthur_weasley, ron_weasley)	1
in_slytherin(_EX1)	in_slytherin(X) :- house(slytherin, X)	1
male(P)	male(dudley_dursley)	1
muggle(_EX1)	muggle(petunia_dursley)	1
enemy(P, Z)	enemy(marge_dursley, harry_potter)	1
member_of(_EX2, death_eaters)	member_of(voldemort, death_eaters)	1
parent(P, _EX3)	parent(arthur_weasley, bill_weasley)	1
muggleborn(_EX1)	muggleborn(colin_creevey)	1
magical_creature(fawkes)	magical_creature(X) :- creature(X), magical(X)	1
creature(nagini)	creature(nagini)	1
member_of(narcissa_malfoy, death_eaters)	member_of(narcissa_malfoy, death_eaters)	1
enemy(P, _EX2)	enemy(dudley_dursley, harry_potter)	1
member_of(Y, dumbledores_army)	member_of(fred_weasley, dumbledores_army)	1
enemy(P, harry_potter)	enemy(marge_dursley, harry_potter)	1
member_of(_EX0, order_of_the_phoenix)	member_of(severus_snape, order_of_the_phoenix)	1
magical_pet(P, fluffy)	magical_pet(X, Y) :- magical_creature(Y), owns(X, Y)	1
parent(_EX2, Z)	parent(arthur_weasley, ron_weasley)	1
parent(_EX2, Z)	parent(molly_weasley, fred_weasley)	1
parent(X, _EX3)	parent(xenophilius_lovegood, luna_lovegood)	1
hates(Y, _EX2)	hates(X, Y) :- deatheater(X), muggleborn(Y)	1
hates(narcissa_malfoy, _EX1)	hates(X, Y) :- deatheater(X), muggle(Y)	1
member_of(P, dumbledores_army)	member_of(cho_chang, dumbledores_army)	1
female(_EX0)	female(rose_weasley)	1
ancestor(arthur_weasley, P)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
enemy(_EX1, hermione_granger)	enemy(voldemort, hermione_granger)	1
male(P)	male(vincent_crabble)	1
parent(P, _EX4)	parent(ginny_weasley, james_sirius_potter)	1
male(_EX2)	male(dudley_dursley)	1
house(gryffindor, _EX2)	house(gryffindor, minerva_mccgonall)	1
enemy(P, X)	enemy(voldemort, hermione_granger)	1
enemy(P, X)	enemy(voldemort, wizarding_world)	1
wizard(_EX2)	wizard(X) :- male(X), muggleborn(X)	1
ancestor(P, Z)	ancestor(X, Y) :- parent(X, Y)	1
magical(crookshanks)	magical(crookshanks)	1
enemy(P, _EX2)	enemy(cormac_mclaggen, ron_weasley)	1
male(P)	male(frank_longbottom)	1
parent(Z, _EX3)	parent(ron_weasley, hugo_weasley)	1
parent(X, P)	parent(petunia_dursley, dudley_dursley)	1
enemy(P, harry_potter)	enemy(dudley_dursley, harry_potter)	1
member_of(_EX1, dumbledores_army)	member_of(seamus_finnigan, dumbledores_army)	1
parent(P, Y)	parent(vernon_dursley, dudley_dursley)	1
squib(_EX3)	squib(arabella_figg)	1
parent(P, Z)	parent(james_potter, harry_potter)	1
parent(_EX3, Y)	parent(arthur_weasley, ginny_weasley)	1
parent(_EX3, Y)	parent(molly_weasley, fred_weasley)	1
in_gryffindor(P)	in_gryffindor(X) :- house(gryffindor, X)	1
enemy(P, Z)	enemy(voldemort, albus_dumbledore)	1
pure_blood(P)	pure_blood(james_potter)	1
creature(aragog)	creature(aragog)	1
enemy(P, Z)	enemy(cormac_mclaggen, ron_weasley)	1
parent(P, X)	parent(arthur_weasley, charlie_weasley)	1
member_of(_EX1, dumbledores_army)	member_of(padma_patil, dumbledores_army)	1
member_of(Z, dumbledores_army)	member_of(neville_longbottom, dumbledores_army)	1
member_of(_EX5, dumbledores_army)	member_of(padma_patil, dumbledores_army)	1
parent(_EX2, P)	parent(molly_weasley, fred_weasley)	1
male(P)	male(albus_severus_potter)	1
parent(P, _EX4)	parent(arthur_weasley, ron_weasley)	1
enemy(lucius_malfoy, Z)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	1
parent(ginny_weasley, _EX3)	parent(ginny_weasley, albus_severus_potter)	1
parent(james_potter, P)	parent(james_potter, harry_potter)	1
member_of(_EX1, death_eaters)	member_of(severus_snape, death_eaters)	1
parent(_EX2, Z)	parent(ron_weasley, hugo_weasley)	1
house(gryffindor, _EX1)	house(gryffindor, hermione_granger)	1
parent(_EX3, harry_potter)	parent(james_potter, harry_potter)	1
enemy(X, P)	enemy(petunia_dursley, harry_potter)	1
ancestor(P, james_sirius_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(P, X)	parent(arthur_weasley, ginny_weasley)	1
enemy(X, P)	enemy(voldemort, rubeus_hagrid)	1
parent(P, _EX3)	parent(molly_weasley, fred_weasley)	1
professor(P)	professor(sybill_trelawney)	1
enemy(X, P)	enemy(peter_pettigrew, sirius_black)	1
enemy(albus_dumbledore, narcissa_malfoy)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
parent(ginny_weasley, Z)	parent(ginny_weasley, lily_luna_potter)	1
parent(P, _EX4)	parent(molly_weasley, charlie_weasley)	1
pure_blood(_EX2)	pure_blood(lucius_malfoy)	1
ancestor(harry_potter, _EX4)	ancestor(X, Y) :- parent(X, Y)	1
pure_blood(_EX2)	pure_blood(bellatrix_lestrange)	1
hero(ron_weasley)	hero(X) :- chocolate_frog_card(X)	1
member_of(_EX5, dumbledores_army)	member_of(harry_potter, dumbledores_army)	1
parent(P, neville_longbottom)	parent(alice_longbottom, neville_longbottom)	1
enemy(X, P)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	1
parent(_EX3, Y)	parent(ginny_weasley, albus_severus_potter)	1
parent(_EX3, Y)	parent(ron_weasley, hugo_weasley)	1
parent(P, Y)	parent(harry_potter, james_sirius_potter)	1
parent(P, Y)	parent(petunia_dursley, dudley_dursley)	1
enemy(P, X)	enemy(quirinus_quirrell, hermione_granger)	1
member_of(Z, dumbledores_army)	member_of(fred_weasley, dumbledores_army)	1
female(_EX0)	female(lily_potter)	1
parent(X, _EX3)	parent(ginny_weasley, james_sirius_potter)	1
hates(narcissa_malfoy, _EX1)	hates(X, Y) :- deatheater(X), muggleborn(Y)	1
parent(X, P)	parent(arthur_weasley, fred_weasley)	1
male(P)	male(hugo_weasley)	1
member_of(severus_snape, death_eaters)	member_of(severus_snape, death_eaters)	1
male(P)	male(tom_riddle)	1
parent(X, P)	parent(lily_potter, harry_potter)	1
parent(P, _EX4)	parent(ginny_weasley, albus_severus_potter)	1
member_of(albus_dumbledore, order_of_the_phoenix)	member_of(albus_dumbledore, order_of_the_phoenix)	1
parent(X, P)	parent(ginny_weasley, james_sirius_potter)	1
ancestor(arthur_weasley, P)	ancestor(X, Y) :- parent(X, Y)	1
member_of(harry_potter, dumbledores_army)	member_of(harry_potter, dumbledores_army)	1
muggleborn(_EX3)	muggleborn(myrtle_warren)	1
enemy(P, X)	enemy(petunia_dursley, harry_potter)	1
house(gryffindor, _EX2)	house(gryffindor, colin_creevey)	1
half_blood(voldemort)	half_blood(voldemort)	1
enemy(P, X)	enemy(voldemort, rubeus_hagrid)	1
member_of(_EX5, death_eaters)	member_of(lucius_malfoy, death_eaters)	1
parent(P, X)	parent(ginny_weasley, albus_severus_potter)	1
parent(P, _EX3)	parent(ron_weasley, hugo_weasley)	1
creature(crookshanks)	creature(crookshanks)	1
parent(Z, _EX3)	parent(vernon_dursley, dudley_dursley)	1
teaches(X, P)	teaches(pomona_sprout, herbology)	1
member_of(_EX3, dumbledores_army)	member_of(fred_weasley, dumbledores_army)	1
member_of(_EX0, death_eaters)	member_of(voldemort, death_eaters)	1
female(_EX0)	female(fleur_delacour)	1
male(_EX2)	male(draco_malfoy)	1
enemy(P, X)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	1
ancestor(ginny_weasley, X)	ancestor(X, Y) :- parent(X, Y)	1
enemy(_EX1, hermione_granger)	enemy(draco_malfoy, hermione_granger)	1
parent(X, P)	parent(narcissa_malfoy, draco_malfoy)	1
member_of(_EX1, dumbledores_army)	member_of(parvati_patil, dumbledores_army)	1
house(gryffindor, _EX1)	house(gryffindor, minerva_mccgonall)	1
member_of(X, death_eaters)	member_of(peter_pettigrew, death_eaters)	1
parent(P, X)	parent(vernon_dursley, dudley_dursley)	1
member_of(Z, death_eaters)	member_of(narcissa_malfoy, death_eaters)	1
parent(ginny_weasley, james_sirius_potter)	parent(ginny_weasley, james_sirius_potter)	1
enemy(P, Z)	enemy(dolores_umbridge, george_weasley)	1
member_of(Y, death_eaters)	member_of(peter_pettigrew, death_eaters)	1
female(_EX0)	female(parvati_patil)	1
member_of(P, death_eaters)	member_of(lucius_malfoy, death_eaters)	1
male(P)	male(salazar_slytherin)	1
pure_blood(_EX2)	pure_blood(george_weasley)	1
enemy(P, _EX2)	enemy(voldemort, hermione_granger)	1
parent(P, Y)	parent(frank_longbottom, neville_longbottom)	1
member_of(_EX0, order_of_the_phoenix)	member_of(arthur_weasley, order_of_the_phoenix)	1
hates(P, _EX3)	hates(X, Y) :- deatheater(X), muggle(Y)	1
parent(P, _EX5)	parent(xenophilius_lovegood, luna_lovegood)	1
parent(P, Y)	parent(lily_potter, harry_potter)	1
enemy(remus_lupin, _EX1)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
member_of(P, dumbledores_army)	member_of(padma_patil, dumbledores_army)	1
parent(X, _EX3)	parent(arthur_weasley, percy_weasley)	1
destroyed(P, Y)	destroyed(voldemort, harry_potter)	1
member_of(_EX3, death_eaters)	member_of(draco_malfoy, death_eaters)	1
pure_blood(_EX2)	pure_blood(neville_longbottom)	1
male(george_weasley)	male(george_weasley)	1
male(P)	male(ron_weasley)	1
professor(P)	professor(alastor_moody)	1
enemy(P, X)	enemy(draco_malfoy, harry_potter)	1
enemy(X, P)	enemy(gilderoy_lockhart, severus_snape)	1
member_of(X, order_of_the_phoenix)	member_of(harry_potter, order_of_the_phoenix)	1
house(gryffindor, P)	house(gryffindor, james_potter)	1
male(_EX2)	male(salazar_slytherin)	1
pure_blood(P)	pure_blood(neville_longbottom)	1
parent(_EX2, P)	parent(petunia_dursley, dudley_dursley)	1
member_of(_EX5, dumbledores_army)	member_of(seamus_finnigan, dumbledores_army)	1
parent(Z, _EX3)	parent(petunia_dursley, dudley_dursley)	1
enemy(X, P)	enemy(voldemort, ron_weasley)	1
pure_blood(_EX2)	pure_blood(draco_malfoy)	1
house(slytherin, _EX5)	house(slytherin, bellatrix_lestrange)	1
parent(ron_weasley, P)	parent(ron_weasley, rose_weasley)	1
member_of(P, order_of_the_phoenix)	member_of(molly_weasley, order_of_the_phoenix)	1
member_of(_EX3, death_eaters)	member_of(voldemort, death_eaters)	1
pure_blood(ginny_weasley)	pure_blood(ginny_weasley)	1
parent(P, Y)	parent(narcissa_malfoy, draco_malfoy)	1
house(slytherin, _EX1)	house(slytherin, vincent_crabbe)	1
member_of(_EX2, dumbledores_army)	member_of(parvati_patil, dumbledores_army)	1
male(_EX2)	male(harry_potter)	1
parent(P, X)	parent(petunia_dursley, dudley_dursley)	1
male(percy_weasley)	male(percy_weasley)	1
enemy(P, draco_malfoy)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
teaches(X, P)	teaches(quirinus_quirrell, defense_against_the_dark_arts)	1
parent(Z, P)	parent(ginny_weasley, lily_luna_potter)	1
male(P)	male(seamus_finnigan)	1
parent(X, _EX3)	parent(arthur_weasley, george_weasley)	1
parent(Z, _EX3)	parent(lucius_malfoy, draco_malfoy)	1
subject(P)	subject(flying)	1
parent(P, Y)	parent(arthur_weasley, charlie_weasley)	1
house(gryffindor, _EX2)	house(gryffindor, seamus_finnigan)	1
male(P)	male(george_weasley)	1
member_of(X, order_of_the_phoenix)	member_of(alastor_moody, order_of_the_phoenix)	1
female(_EX0)	female(cho_chang)	1
male(_EX2)	male(albus_severus_potter)	1
house(gryffindor, _EX2)	house(gryffindor, fred_weasley)	1
male(bill_weasley)	male(bill_weasley)	1
member_of(_EX0, order_of_the_phoenix)	member_of(harry_potter, order_of_the_phoenix)	1
house(gryffindor, _EX2)	house(gryffindor, sirius_black)	1
parent(P, X)	parent(ginny_weasley, lily_luna_potter)	1
enemy(P, X)	enemy(voldemort, ron_weasley)	1
squib(_EX0)	squib(argus_filch)	1
male(P)	male(voldemort)	1
member_of(_EX2, death_eaters)	member_of(severus_snape, death_eaters)	1
parent(P, _EX3)	parent(alice_longbottom, neville_longbottom)	1
parent(X, P)	parent(hermione_granger, hugo_weasley)	1
subject(P)	subject(ancient_runes)	1
house(slytherin, P)	house(slytherin, narcissa_malfoy)	1
magical(P)	magical(nagini)	1
house(hufflepuff, _EX5)	house(hufflepuff, nymphadora_tonks)	1
parent(P, _EX5)	parent(ginny_weasley, james_sirius_potter)	1
parent(P, _EX4)	parent(ron_weasley, rose_weasley)	1
parent(_EX2, Z)	parent(lucius_malfoy, draco_malfoy)	1
house(ravenclaw, _EX0)	house(ravenclaw, luna_lovegood)	1
member_of(_EX1, dumbledores_army)	member_of(colin_creevey, dumbledores_army)	1
member_of(_EX0, death_eaters)	member_of(draco_malfoy, death_eaters)	1
house(ravenclaw, _EX0)	house(ravenclaw, padma_patil)	1
enemy(X, P)	enemy(voldemort, ginny_weasley)	1
parent(Z, _EX3)	parent(frank_longbottom, neville_longbottom)	1
parent(Z, P)	parent(harry_potter, albus_severus_potter)	1
parent(X, _EX3)	parent(hermione_granger, rose_weasley)	1
parent(_EX2, P)	parent(lily_potter, harry_potter)	1
house(gryffindor, _EX1)	house(gryffindor, george_weasley)	1
teaches(X, P)	teaches(sybill_trelawney, divination)	1
parent(P, Y)	parent(molly_weasley, charlie_weasley)	1
destroyed(P, Y)	destroyed(harry_potter, tom_riddles_diary)	1
male(lucius_malfoy)	male(lucius_malfoy)	1
parent(P, X)	parent(frank_longbottom, neville_longbottom)	1
parent(_EX3, Y)	parent(lucius_malfoy, draco_malfoy)	1
house(slytherin, _EX2)	house(slytherin, severus_snape)	1
parent(P, X)	parent(lily_potter, harry_potter)	1
parent(P, X)	parent(ginny_weasley, james_sirius_potter)	1
parent(P, _EX5)	parent(narcissa_malfoy, draco_malfoy)	1
parent(X, _EX3)	parent(molly_weasley, fred_weasley)	1
teaches(P, X)	teaches(albus_dumbledore, transfiguration)	1
house(gryffindor, _EX1)	house(gryffindor, remus_lupin)	1
house(slytherin, _EX5)	house(slytherin, gregory_goyle)	1
member_of(_EX4, dumbledores_army)	member_of(fred_weasley, dumbledores_army)	1
house(gryffindor, _EX2)	house(gryffindor, george_weasley)	1
parent(P, Y)	parent(arthur_weasley, george_weasley)	1
male(arthur_weasley)	male(arthur_weasley)	1
male(P)	male(quirinus_quirrell)	1
house(slytherin, _EX5)	house(slytherin, narcissa_malfoy)	1
member_of(alastor_moody, order_of_the_phoenix)	member_of(alastor_moody, order_of_the_phoenix)	1
ancestor(james_potter, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	1
parent(ron_weasley, _EX3)	parent(ron_weasley, rose_weasley)	1
female(_EX0)	female(bellatrix_lestrange)	1
hates(Y, _EX2)	hates(X, Y) :- deatheater(X), muggle(Y)	1
parent(Z, _EX3)	parent(narcissa_malfoy, draco_malfoy)	1
male(P)	male(percy_weasley)	1
house(slytherin, P)	house(slytherin, severus_snape)	1
member_of(_EX1, order_of_the_phoenix)	member_of(remus_lupin, order_of_the_phoenix)	1
male(_EX2)	male(albus_dumbledore)	1
parent(P, ginny_weasley)	parent(molly_weasley, ginny_weasley)	1
house(gryffindor, P)	house(gryffindor, percy_weasley)	1
male(P)	male(james_sirius_potter)	1
house(gryffindor, P)	house(gryffindor, lily_potter)	1
parent(_EX2, Z)	parent(harry_potter, albus_severus_potter)	1
parent(P, Y)	parent(hermione_granger, hugo_weasley)	1
member_of(Z, death_eaters)	member_of(bellatrix_lestrange, death_eaters)	1
member_of(P, dumbledores_army)	member_of(seamus_finnigan, dumbledores_army)	1
enemy(P, X)	enemy(voldemort, ginny_weasley)	1
house(hufflepuff, _EX5)	house(hufflepuff, cedric_diggory)	1
hates(peter_pettigrew, _EX4)	hates(X, Y) :- deatheater(X), squib(Y)	1
parent(P, X)	parent(narcissa_malfoy, draco_malfoy)	1
house(slytherin, P)	house(slytherin, tom_riddle)	1
parent(ginny_weasley, Y)	parent(ginny_weasley, james_sirius_potter)	1
member_of(_EX1, death_eaters)	member_of(draco_malfoy, death_eaters)	1
parent(P, _EX3)	parent(lucius_malfoy, draco_malfoy)	1
parent(Z, _EX3)	parent(arthur_weasley, charlie_weasley)	1
muggle(_EX2)	muggle(vernon_dursley)	1
enemy(remus_lupin, _EX3)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
member_of(_EX4, death_eaters)	member_of(narcissa_malfoy, death_eaters)	1
pure_blood(_EX2)	pure_blood(james_potter)	1
member_of(P, order_of_the_phoenix)	member_of(albus_dumbledore, order_of_the_phoenix)	1
parent(P, Z)	parent(alice_longbottom, neville_longbottom)	1
parent(_EX3, Y)	parent(frank_longbottom, neville_longbottom)	1
enemy(peter_pettigrew, _EX1)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	1
parent(P, Z)	parent(ginny_weasley, james_sirius_potter)	1
